State,Municipality,Institute,Offered_places,Applications_First_Entry_Male,Applications_First_Entry_Female,Applications_First_Entry_Total,First_Entry_Male,First_Entry_Female,First_Entry_Total,Enrollment_Male,Enrollment_women,Enrollment_Total,All_Graduate_Male,All_Graduate_Female,All_Graduate,Graduate_with_Diploma_Male,Graduate_with_Diploma_Female,Graduate_with_Diploma_Total,Count,period,modality
BAJA CALIFORNIA,TIJUANA,CENTRO DE ESTUDIOS FIBONACCI,25.0,6.0,7.0,13.0,6.0,7.0,13.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO DE ESTUDIOS SUPERIORES CECYT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,60.0,10.0,27.0,37.0,1.0,8.0,9.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO DE ESTUDIOS SUPERIORES DE LA FRONTERA (UNIFRONT),239.0,38.0,162.0,200.0,38.0,162.0,200.0,101.0,349.0,450.0,26.0,61.0,87.0,14.0,29.0,43.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO DE ESTUDIOS SUPERIORES DEL NOROESTE,363.0,198.0,142.0,340.0,198.0,142.0,340.0,495.0,384.0,879.0,46.0,52.0,98.0,42.0,39.0,81.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO DE ESTUDIOS SUPERIORES METROPOLITANO DE AGUA CALIENTE,13.0,5.0,8.0,13.0,5.0,8.0,13.0,16.0,15.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,"CENTRO DE ESTUDIOS SUPERIORES, CULINARY ART SCHOOL",80.0,51.0,43.0,94.0,29.0,31.0,60.0,81.0,95.0,176.0,15.0,23.0,38.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO DE ESTUDIOS UNIVERSITARIOS DE MEXICALI,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO DE ESTUDIOS UNIVERSITARIOS XOCHICALCO,1172.0,469.0,738.0,1207.0,391.0,659.0,1050.0,1181.0,1815.0,2996.0,198.0,361.0,559.0,105.0,210.0,315.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO DE INVESTIGACIÓN PARA EL DESARROLLO HUMANO CIDH UNIVERSIDAD,133.0,30.0,43.0,73.0,10.0,11.0,21.0,44.0,66.0,110.0,4.0,15.0,19.0,2.0,8.0,10.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,"CENTRO INTERNACIONAL DE ESTUDIOS SUPERIORES, A.C.",51.0,31.0,20.0,51.0,31.0,20.0,51.0,68.0,34.0,102.0,5.0,1.0,6.0,2.0,0.0,2.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO SUPERIOR DE PEDAGOGÍA MENTOR MEXICANO,40.0,2.0,19.0,21.0,2.0,19.0,21.0,2.0,26.0,28.0,2.0,14.0,16.0,3.0,14.0,17.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO TECNOLÓGICO SIGLO XXI FUNDADORES,68.0,21.0,26.0,47.0,13.0,23.0,36.0,35.0,58.0,93.0,16.0,27.0,43.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,CENTRO UNIVERSITARIO DEL PACÍFICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,61.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,COLEGIO GASTRONÓMICO DE LA BAJA,60.0,40.0,45.0,85.0,28.0,14.0,42.0,28.0,14.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA DE DANZA GLORIA CAMPOBELLO,20.0,2.0,28.0,30.0,0.0,3.0,3.0,1.0,11.0,12.0,1.0,2.0,3.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA DE ENFERMERÍA FLORENCIA NIGHTINGALE DE BAJA CALIFORNIA,122.0,25.0,97.0,122.0,25.0,97.0,122.0,33.0,144.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA DE FORMACIÓN ESCÉNICO VOCAL JA SIT,15.0,4.0,8.0,12.0,0.0,0.0,0.0,9.0,16.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA DE NEGOCIOS DE BAJA CALIFORNIA,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA DE TRABAJO SOCIAL DE TIJUANA,35.0,1.0,15.0,16.0,1.0,15.0,16.0,8.0,51.0,59.0,1.0,14.0,15.0,2.0,12.0,14.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA NORMAL PARTICULAR AUTORIZADA COLEGIO ENSENADA,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,9.0,9.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA SUPERIOR DE ARTES VISUALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,34.0,0.0,0.0,0.0,2.0,1.0,3.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,"ESCUELA SUPERIOR DE COMERCIO EXTERIOR, A.C.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,11.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,ESCUELA SUPERIOR DE MÚSICA DE BAJA CALIFORNIA,20.0,4.0,3.0,7.0,3.0,2.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,"INIDE, INSTITUTO INTERNACIONAL PARA EL DESARROLLO EMPRESARIAL, S.C.",24.0,18.0,6.0,24.0,7.0,7.0,14.0,19.0,12.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,"INPADE, INSTITUTO PARA EL DESARROLLO EMPRENDEDOR",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO DE GASTRONOMÍA DE BAJA CALIFORNIA,45.0,42.0,31.0,73.0,16.0,23.0,39.0,64.0,74.0,138.0,8.0,13.0,21.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO EDUCATIVO JOSÉ VASCONCELOS,635.0,246.0,321.0,567.0,246.0,321.0,567.0,526.0,767.0,1293.0,56.0,89.0,145.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO ODONTOLÓGICO DE ESPECIALIDADES DE TIJUANA,66.0,13.0,28.0,41.0,13.0,28.0,41.0,19.0,39.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO SUPERIOR DE GASTRONOMÍA Y NUTRICIÓN,200.0,100.0,100.0,200.0,30.0,44.0,74.0,65.0,95.0,160.0,9.0,29.0,38.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO TIJUANA,200.0,106.0,87.0,193.0,87.0,66.0,153.0,214.0,160.0,374.0,31.0,19.0,50.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO TÉCNICO AMERICANO,70.0,22.0,46.0,68.0,22.0,46.0,68.0,63.0,96.0,159.0,21.0,29.0,50.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO UNIVERSITARIO DE ENSENADA,45.0,7.0,21.0,28.0,7.0,17.0,24.0,17.0,36.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,INSTITUTO UNIVERSITARIO DEL CENTRO DE MÉXICO,4.0,1.0,3.0,4.0,0.0,2.0,2.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,SEMINARIO DIOCESANO DE TIJUANA,37.0,29.0,0.0,29.0,24.0,0.0,24.0,75.0,0.0,75.0,13.0,0.0,13.0,10.0,0.0,10.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,TECNOLÓGICO DE BAJA CALIFORNIA,407.0,187.0,183.0,370.0,42.0,41.0,83.0,48.0,44.0,92.0,17.0,23.0,40.0,16.0,31.0,47.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD AUTÓNOMA DE DURANGO A.C.,530.0,222.0,353.0,575.0,165.0,298.0,463.0,315.0,550.0,865.0,277.0,312.0,589.0,228.0,258.0,486.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD DE ESTUDIOS AVANZADOS,56.0,19.0,37.0,56.0,19.0,37.0,56.0,51.0,98.0,149.0,10.0,11.0,21.0,10.0,11.0,21.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD DE ESTUDIOS AVANZADOS,327.0,204.0,123.0,327.0,204.0,123.0,327.0,524.0,292.0,816.0,55.0,32.0,87.0,16.0,3.0,19.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,"UNIVERSIDAD DE LAS CALIFORNIAS INTERNACIONAL, S.C.",795.0,338.0,392.0,730.0,338.0,392.0,730.0,1073.0,1348.0,2421.0,216.0,391.0,607.0,67.0,139.0,206.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD DE TIJUANA CUT,1211.0,488.0,676.0,1164.0,448.0,619.0,1067.0,1292.0,1799.0,3091.0,105.0,211.0,316.0,77.0,112.0,189.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,704.0,139.0,378.0,517.0,139.0,378.0,517.0,403.0,1040.0,1443.0,74.0,181.0,255.0,1.0,8.0,9.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD IBEROAMERICANA - CIUDAD DE MÉXICO,244.0,88.0,156.0,244.0,57.0,100.0,157.0,351.0,476.0,827.0,105.0,129.0,234.0,89.0,103.0,192.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,179.0,300.0,300.0,600.0,69.0,60.0,129.0,165.0,174.0,339.0,35.0,24.0,59.0,35.0,24.0,59.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD SAMANN DE JALISCO,119.0,20.0,43.0,63.0,20.0,43.0,63.0,32.0,73.0,105.0,13.0,15.0,28.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,UNIVERSIDAD VIZCAYA DE LAS AMÉRICAS,530.0,205.0,260.0,465.0,90.0,113.0,203.0,90.0,116.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA,TIJUANA,"UNUS, CENTRO DE ESTUDIOS UNIVERSITARIOS",200.0,100.0,100.0,200.0,52.0,93.0,145.0,158.0,206.0,364.0,13.0,34.0,47.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,ACADEMIA DE ARTE CULINARIA INTERNACIONAL,96.0,35.0,10.0,45.0,35.0,10.0,45.0,36.0,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,INSTITUTO CULTURAL TECNOLÓGICO CUINCACALLI,105.0,36.0,101.0,137.0,7.0,50.0,57.0,18.0,104.0,122.0,3.0,20.0,23.0,3.0,7.0,10.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,"INSTITUTO TECNOLÓGICO DE LA CONSTRUCCIÓN, A.C.",55.0,18.0,13.0,31.0,18.0,13.0,31.0,27.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,SISTEMA DE EDUCACIÓN E INVESTIGACIÓN UNIVERSITARIA A.C.,153.0,67.0,87.0,154.0,67.0,87.0,154.0,637.0,782.0,1419.0,126.0,205.0,331.0,81.0,131.0,212.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,TECNOLÓGICO DE BAJA CALIFORNIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,4.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,UNIVERSIDAD DE TIJUANA CUT,240.0,72.0,103.0,175.0,72.0,103.0,175.0,198.0,266.0,464.0,24.0,23.0,47.0,12.0,19.0,31.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,72.0,24.0,36.0,60.0,24.0,36.0,60.0,24.0,36.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LA PAZ,UNIVERSIDAD INTERNACIONAL DE LA PAZ,202.0,60.0,142.0,202.0,60.0,142.0,202.0,166.0,459.0,625.0,65.0,159.0,224.0,5.0,16.0,21.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LOS CABOS,ACADEMIA DE ARTE CULINARIA INTERNACIONAL,104.0,80.0,28.0,108.0,28.0,16.0,44.0,32.0,28.0,60.0,14.0,14.0,28.0,57.0,30.0,87.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LOS CABOS,INSTITUTO SUDCALIFORNIANO DE ESTUDIOS SUPERIORES,45.0,15.0,14.0,29.0,14.0,14.0,28.0,20.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LOS CABOS,SISTEMA DE EDUCACIÓN E INVESTIGACIÓN UNIVERSITARIA A.C.,27.0,10.0,14.0,24.0,10.0,14.0,24.0,181.0,313.0,494.0,49.0,80.0,129.0,11.0,35.0,46.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LOS CABOS,UNIVERSIDAD DE TIJUANA CUT,79.0,32.0,28.0,60.0,32.0,28.0,60.0,87.0,68.0,155.0,16.0,20.0,36.0,19.0,26.0,45.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LOS CABOS,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,110.0,53.0,37.0,90.0,53.0,37.0,90.0,166.0,127.0,293.0,14.0,20.0,34.0,9.0,13.0,22.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LOS CABOS,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,71.0,28.0,43.0,71.0,28.0,43.0,71.0,115.0,155.0,270.0,22.0,21.0,43.0,7.0,23.0,30.0,1,2019-2020,private-onsite
BAJA CALIFORNIA SUR,LOS CABOS,UNIVERSIDAD DEL GOLFO DE CALIFORNIA,720.0,257.0,326.0,583.0,208.0,266.0,474.0,465.0,686.0,1151.0,104.0,148.0,252.0,25.0,54.0,79.0,1,2019-2020,private-onsite
CAMPECHE,CALKINÍ,ESCUELA DE AGRICULTURA Y AGRONOMÍA DE CALKINI,180.0,79.0,72.0,151.0,72.0,60.0,132.0,157.0,105.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,CENTRO DE ESTUDIOS SUPERIORES DEL SURESTE,91.0,13.0,83.0,96.0,13.0,83.0,96.0,23.0,200.0,223.0,9.0,35.0,44.0,0.0,23.0,23.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,COLEGIO DE ESTUDIOS UNIVERSITARIOS DEL MAYAB,100.0,39.0,32.0,71.0,19.0,25.0,44.0,45.0,67.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,INSTITUTO DE EDUCACIÓN SUPERIOR GUADALUPE VICTORIA,61.0,22.0,39.0,61.0,22.0,39.0,61.0,78.0,98.0,176.0,22.0,28.0,50.0,28.0,27.0,55.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,INSTITUTO DE ESTUDIOS SUPERIORES SIMÓN BOLÍVAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,3.0,3.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,INSTITUTO DE ESTUDIOS UNIVERSITARIOS DEL ESTADO DE CAMPECHE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,25.0,9.0,5.0,14.0,7.0,10.0,17.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,INSTITUTO SUPERIOR DE FILOSOFÍA SANTO TOMAS DE AQUINO,15.0,7.0,0.0,7.0,7.0,0.0,7.0,25.0,0.0,25.0,4.0,1.0,5.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,INSTITUTO TECNOLÓGICO Y DE ESTUDIOS SUPERIORES RENE DESCARTES,455.0,185.0,245.0,430.0,147.0,208.0,355.0,343.0,431.0,774.0,82.0,85.0,167.0,41.0,56.0,97.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,INSTITUTO UNIVERSITARIO DEL CENTRO DE MÉXICO,87.0,23.0,64.0,87.0,23.0,64.0,87.0,91.0,137.0,228.0,9.0,18.0,27.0,4.0,9.0,13.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,UNIVERSIDAD ANÁHUAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,15.0,5.0,4.0,9.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,127.0,38.0,30.0,68.0,34.0,30.0,64.0,142.0,103.0,245.0,62.0,63.0,125.0,37.0,34.0,71.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,UNIVERSIDAD MUNDO MAYA,779.0,310.0,307.0,617.0,68.0,118.0,186.0,175.0,298.0,473.0,44.0,62.0,106.0,14.0,21.0,35.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,UNIVERSIDAD VALLE DEL GRIJALVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,15.0,1,2019-2020,private-onsite
CAMPECHE,CAMPECHE,UNIVERSIDAD VIZCAYA DE LAS AMÉRICAS,303.0,80.0,130.0,210.0,80.0,130.0,210.0,98.0,167.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,CARMEN,COLEGIO MORELOS LIZARDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,9.0,14.0,0.0,2.0,2.0,1,2019-2020,private-onsite
CAMPECHE,CARMEN,UNIVERSIDAD DEL DESARROLLO PROFESIONAL,40.0,13.0,27.0,40.0,13.0,27.0,40.0,74.0,133.0,207.0,17.0,39.0,56.0,6.0,20.0,26.0,1,2019-2020,private-onsite
CAMPECHE,CARMEN,UNIVERSIDAD INTERAMERICANA PARA EL DESARROLLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,14.0,12.0,18.0,30.0,17.0,20.0,37.0,1,2019-2020,private-onsite
CAMPECHE,CARMEN,UNIVERSIDAD MUNDO MAYA,339.0,104.0,95.0,199.0,27.0,34.0,61.0,67.0,94.0,161.0,4.0,11.0,15.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,CHAMPOTÓN,INSTITUTO DE ESTUDIOS SUPERIORES DE CAMPECHE,140.0,27.0,40.0,67.0,27.0,40.0,67.0,87.0,122.0,209.0,33.0,31.0,64.0,33.0,31.0,64.0,1,2019-2020,private-onsite
CAMPECHE,ESCÁRCEGA,"COLEGIO ESCÁRCEGA, A.C.",2.0,1.0,5.0,6.0,1.0,5.0,6.0,1.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,ESCÁRCEGA,"COLEGIO ESCÁRCEGA, A.C.",2.0,5.0,14.0,19.0,5.0,14.0,19.0,11.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CAMPECHE,ESCÁRCEGA,"COLEGIO ESCÁRCEGA, A.C.",2.0,13.0,19.0,32.0,13.0,19.0,32.0,32.0,107.0,139.0,4.0,16.0,20.0,4.0,16.0,20.0,1,2019-2020,private-onsite
CHIAPAS,ARRIAGA,UNIVERSIDAD DEL PACIFICO DE CHIAPAS,44.0,28.0,16.0,44.0,28.0,16.0,44.0,63.0,27.0,90.0,15.0,13.0,28.0,8.0,7.0,15.0,1,2019-2020,private-onsite
CHIAPAS,CHIAPA DE CORZO,INSTITUTO DE ESTUDIOS SUPERIORES DEL SUR,10.0,4.0,0.0,4.0,3.0,0.0,3.0,5.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,CHILÓN,UNIVERSIDAD DE BACHAJON,110.0,50.0,50.0,100.0,32.0,27.0,59.0,175.0,162.0,337.0,56.0,44.0,100.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,CINTALAPA,CENTRO PROFESIONAL UNIVERSITARIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,CINTALAPA,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,159.0,75.0,84.0,159.0,75.0,84.0,159.0,177.0,189.0,366.0,55.0,61.0,116.0,12.0,3.0,15.0,1,2019-2020,private-onsite
CHIAPAS,CINTALAPA,UNIVERSIDAD VALLE DEL GRIJALVA,25.0,33.0,48.0,81.0,7.0,1.0,8.0,15.0,14.0,29.0,4.0,5.0,9.0,4.0,6.0,10.0,1,2019-2020,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,CENTRO UNIVERSITARIO JOSÉ VASCONCELOS CALDERÓN,20.0,10.0,10.0,20.0,5.0,3.0,8.0,22.0,15.0,37.0,4.0,8.0,12.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,140.0,75.0,37.0,112.0,75.0,37.0,112.0,119.0,57.0,176.0,13.0,4.0,17.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,UNIVERSIDAD DEL SURESTE,115.0,35.0,47.0,82.0,35.0,47.0,82.0,35.0,47.0,82.0,15.0,22.0,37.0,15.0,22.0,37.0,1,2019-2020,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,UNIVERSIDAD MARIANO NICOLÁS RUIZ SUASNAVAR,30.0,6.0,18.0,24.0,6.0,18.0,24.0,21.0,63.0,84.0,8.0,14.0,22.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,COMITÁN DE DOMÍNGUEZ,UNIVERSIDAD VALLE DEL GRIJALVA,225.0,106.0,119.0,225.0,106.0,119.0,225.0,214.0,241.0,455.0,123.0,104.0,227.0,61.0,37.0,98.0,1,2019-2020,private-onsite
CHIAPAS,FRONTERA COMALAPA,UNIVERSIDAD DEL SURESTE,45.0,10.0,21.0,31.0,10.0,21.0,31.0,10.0,21.0,31.0,8.0,8.0,16.0,8.0,8.0,16.0,1,2019-2020,private-onsite
CHIAPAS,PALENQUE,CENTRO DE ESTUDIOS PROFESIONALES DEL GRIJALVA,105.0,49.0,56.0,105.0,49.0,56.0,105.0,174.0,220.0,394.0,34.0,45.0,79.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,PALENQUE,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,172.0,55.0,90.0,145.0,53.0,88.0,141.0,92.0,187.0,279.0,21.0,31.0,52.0,8.0,12.0,20.0,1,2019-2020,private-onsite
CHIAPAS,PALENQUE,INSTITUTO DE FORMACIÓN ACADÉMICA DEL CENTRO Y SURESTE,147.0,71.0,80.0,151.0,30.0,51.0,81.0,30.0,51.0,81.0,8.0,19.0,27.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,PICHUCALCO,INSTITUTO DE ESTUDIOS SUPERIORES DE CHIAPAS,75.0,18.0,7.0,25.0,18.0,7.0,25.0,42.0,31.0,73.0,3.0,5.0,8.0,8.0,7.0,15.0,1,2019-2020,private-onsite
CHIAPAS,PICHUCALCO,INSTITUTO SUPERIOR LEUZAGI,20.0,6.0,9.0,15.0,6.0,9.0,15.0,14.0,29.0,43.0,8.0,13.0,21.0,5.0,7.0,12.0,1,2019-2020,private-onsite
CHIAPAS,PICHUCALCO,UNIVERSIDAD VALLE DEL GRIJALVA,65.0,33.0,32.0,65.0,33.0,32.0,65.0,69.0,86.0,155.0,53.0,89.0,142.0,26.0,51.0,77.0,1,2019-2020,private-onsite
CHIAPAS,PIJIJIAPAN,UNIVERSIDAD DEL SURESTE DE MÉXICO,145.0,50.0,73.0,123.0,50.0,73.0,123.0,93.0,132.0,225.0,8.0,11.0,19.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,PUEBLO NUEVO SOLISTAHUACÁN,UNIVERSIDAD LINDA VISTA,301.0,114.0,99.0,213.0,65.0,62.0,127.0,209.0,191.0,400.0,57.0,44.0,101.0,25.0,41.0,66.0,1,2019-2020,private-onsite
CHIAPAS,REFORMA,INSTITUTO DE ESTUDIOS SUPERIORES SOR JUANA INÉS DE LA CRUZ,11.0,9.0,2.0,11.0,9.0,2.0,11.0,9.0,2.0,11.0,27.0,4.0,31.0,0.0,0.0,0.0,1,2019-2020,private-onsite
CHIAPAS,REFORMA,INSTITUTO PROFESIONAL DE EMPRENDEDORES,30.0,17.0,20.0,37.0,11.0,4.0,15.0,21.0,5.0,26.0,10.0,3.0,13.0,7.0,3.0,10.0,1,2019-2020,private-onsite
CHIAPAS,SAN CRISTÓBAL DE LAS CASAS,CENTRO DE ESTUDIOS PROFESIONALES BONAMPAK,115.0,54.0,45.0,99.0,4.0,2.0,6.0,15.0,15.0,30.0,10.0,3.0,13.0,0.0,0.0,0.0,1,2019-2020,private-onsite
